0,-190,-179.38,-169.61,-160.63,-152.36,-144.76,-137.78,-131.35,-125.44,-120,-115,-110,-105,-100.76,-97.5,-95,-92.5,-90,-87.5,-85,-82.5,-80,-77.5,-75,-72.5,-70,-67.5,-65,-62.5,-60,-57.5,-55,-52.5,-50,-47.5,-45,-42.5,-39.243,-35,-30.757,-27.5,-25,-22.5,-20,-17.5,-15,-12.5,-10,-7.5,-5,-2.5,2.6645e-15,2.5,5,7.5,10,12.5,15,17.5,20,22.5,25,27.5,30.757,35,39.243,42.5,45,47.5,50,52.5,55,57.5,60,62.5,65,67.5,70,72.5,75,77.5,80,82.5,85,87.5,90,92.5,95,97.5,100.76,105,110,115,120,125.44,131.35,137.78,144.76,152.36,160.63,169.61,179.38,190
-11.32,-2.1698,-2.1712,-2.1746,-2.1781,-2.1792,-2.1782,-2.1752,-2.1698,-2.1599,-2.1555,-2.1538,-2.1536,-2.1545,-2.1561,-2.1577,-2.159,-2.1604,-2.1617,-2.1629,-2.1641,-2.165,-2.1659,-2.1665,-2.1671,-2.1675,-2.1678,-2.1679,-2.168,-2.1679,-2.1677,-2.1674,-2.167,-2.1665,-2.166,-2.1653,-2.1648,-2.1642,-2.1637,-2.1635,-2.1639,-2.1645,-2.1651,-2.1658,-2.1666,-2.1672,-2.1679,-2.1684,-2.1688,-2.1692,-2.1694,-2.1695,-2.1696,-2.1695,-2.1694,-2.1692,-2.1688,-2.1684,-2.1679,-2.1672,-2.1666,-2.1658,-2.1651,-2.1645,-2.1639,-2.1635,-2.1637,-2.1642,-2.1648,-2.1653,-2.166,-2.1665,-2.167,-2.1674,-2.1677,-2.1679,-2.168,-2.1679,-2.1678,-2.1675,-2.1671,-2.1665,-2.1659,-2.165,-2.1641,-2.1629,-2.1617,-2.1604,-2.159,-2.1577,-2.1561,-2.1545,-2.1536,-2.1538,-2.1555,-2.1599,-2.1698,-2.1752,-2.1782,-2.1792,-2.1781,-2.1746,-2.1712,-2.1698
-8.2415,-2.1701,-2.1716,-2.1751,-2.1787,-2.1799,-2.1789,-2.1759,-2.1705,-2.1604,-2.1561,-2.1544,-2.1541,-2.1551,-2.1568,-2.1584,-2.1597,-2.1612,-2.1625,-2.1638,-2.165,-2.166,-2.1668,-2.1675,-2.168,-2.1684,-2.1687,-2.1689,-2.1689,-2.1689,-2.1687,-2.1684,-2.1679,-2.1674,-2.1668,-2.1662,-2.1656,-2.1651,-2.1646,-2.1644,-2.1647,-2.1654,-2.166,-2.1667,-2.1674,-2.1681,-2.1688,-2.1693,-2.1698,-2.1701,-2.1703,-2.1705,-2.1705,-2.1705,-2.1703,-2.1701,-2.1698,-2.1693,-2.1688,-2.1681,-2.1674,-2.1667,-2.166,-2.1654,-2.1647,-2.1644,-2.1646,-2.1651,-2.1656,-2.1662,-2.1668,-2.1674,-2.1679,-2.1684,-2.1687,-2.1689,-2.1689,-2.1689,-2.1687,-2.1684,-2.168,-2.1675,-2.1668,-2.166,-2.165,-2.1638,-2.1625,-2.1612,-2.1597,-2.1584,-2.1568,-2.1551,-2.1541,-2.1544,-2.1561,-2.1604,-2.1705,-2.1759,-2.1789,-2.1799,-2.1787,-2.1751,-2.1716,-2.1701
-5.7833,-2.1703,-2.1718,-2.1753,-2.1791,-2.1803,-2.1793,-2.1762,-2.1708,-2.1607,-2.1563,-2.1546,-2.1544,-2.1554,-2.1571,-2.1588,-2.1601,-2.1616,-2.163,-2.1643,-2.1654,-2.1664,-2.1673,-2.168,-2.1685,-2.1689,-2.1692,-2.1694,-2.1694,-2.1693,-2.1691,-2.1688,-2.1684,-2.1679,-2.1673,-2.1667,-2.1661,-2.1655,-2.165,-2.1648,-2.1652,-2.1658,-2.1664,-2.1671,-2.1679,-2.1686,-2.1692,-2.1698,-2.1702,-2.1706,-2.1708,-2.171,-2.171,-2.171,-2.1708,-2.1706,-2.1702,-2.1698,-2.1692,-2.1686,-2.1679,-2.1671,-2.1664,-2.1658,-2.1652,-2.1648,-2.165,-2.1655,-2.1661,-2.1667,-2.1673,-2.1679,-2.1684,-2.1688,-2.1691,-2.1693,-2.1694,-2.1694,-2.1692,-2.1689,-2.1685,-2.168,-2.1673,-2.1664,-2.1654,-2.1643,-2.163,-2.1616,-2.1601,-2.1588,-2.1571,-2.1554,-2.1544,-2.1546,-2.1563,-2.1607,-2.1708,-2.1762,-2.1793,-2.1803,-2.1791,-2.1753,-2.1718,-2.1703
-3.82,-2.1704,-2.1718,-2.1755,-2.1792,-2.1804,-2.1794,-2.1764,-2.1709,-2.1608,-2.1564,-2.1547,-2.1545,-2.1556,-2.1572,-2.1589,-2.1603,-2.1617,-2.1631,-2.1645,-2.1656,-2.1666,-2.1675,-2.1682,-2.1687,-2.1692,-2.1694,-2.1696,-2.1696,-2.1696,-2.1694,-2.1691,-2.1686,-2.1681,-2.1675,-2.1669,-2.1663,-2.1657,-2.1652,-2.165,-2.1653,-2.166,-2.1666,-2.1673,-2.1681,-2.1688,-2.1694,-2.17,-2.1704,-2.1708,-2.171,-2.1712,-2.1712,-2.1712,-2.171,-2.1708,-2.1704,-2.17,-2.1694,-2.1688,-2.1681,-2.1673,-2.1666,-2.166,-2.1653,-2.165,-2.1652,-2.1657,-2.1663,-2.1669,-2.1675,-2.1681,-2.1686,-2.1691,-2.1694,-2.1696,-2.1696,-2.1696,-2.1694,-2.1692,-2.1687,-2.1682,-2.1675,-2.1666,-2.1656,-2.1645,-2.1631,-2.1617,-2.1603,-2.1589,-2.1572,-2.1556,-2.1545,-2.1547,-2.1564,-2.1608,-2.1709,-2.1764,-2.1794,-2.1804,-2.1792,-2.1755,-2.1718,-2.1704
-2.2522,-2.1703,-2.1718,-2.1755,-2.1792,-2.1805,-2.1795,-2.1765,-2.171,-2.1608,-2.1565,-2.1548,-2.1545,-2.1556,-2.1573,-2.159,-2.1604,-2.1618,-2.1632,-2.1645,-2.1657,-2.1667,-2.1676,-2.1683,-2.1688,-2.1692,-2.1695,-2.1697,-2.1697,-2.1696,-2.1694,-2.1691,-2.1687,-2.1682,-2.1676,-2.1669,-2.1663,-2.1658,-2.1653,-2.165,-2.1654,-2.166,-2.1667,-2.1674,-2.1681,-2.1689,-2.1695,-2.17,-2.1705,-2.1708,-2.1711,-2.1712,-2.1713,-2.1712,-2.1711,-2.1708,-2.1705,-2.17,-2.1695,-2.1689,-2.1681,-2.1674,-2.1667,-2.166,-2.1654,-2.165,-2.1653,-2.1658,-2.1663,-2.1669,-2.1676,-2.1682,-2.1687,-2.1691,-2.1694,-2.1696,-2.1697,-2.1697,-2.1695,-2.1692,-2.1688,-2.1683,-2.1676,-2.1667,-2.1657,-2.1645,-2.1632,-2.1618,-2.1604,-2.159,-2.1573,-2.1556,-2.1545,-2.1548,-2.1565,-2.1608,-2.171,-2.1765,-2.1795,-2.1805,-2.1792,-2.1755,-2.1718,-2.1703
-1,-2.1703,-2.1718,-2.1754,-2.1792,-2.1805,-2.1795,-2.1764,-2.171,-2.1608,-2.1564,-2.1547,-2.1545,-2.1556,-2.1573,-2.1589,-2.1603,-2.1618,-2.1632,-2.1645,-2.1657,-2.1667,-2.1676,-2.1683,-2.1688,-2.1692,-2.1695,-2.1697,-2.1697,-2.1696,-2.1694,-2.1691,-2.1687,-2.1682,-2.1676,-2.1669,-2.1663,-2.1658,-2.1652,-2.165,-2.1654,-2.166,-2.1667,-2.1674,-2.1681,-2.1688,-2.1695,-2.17,-2.1705,-2.1708,-2.1711,-2.1712,-2.1713,-2.1712,-2.1711,-2.1708,-2.1705,-2.17,-2.1695,-2.1688,-2.1681,-2.1674,-2.1667,-2.166,-2.1654,-2.165,-2.1652,-2.1658,-2.1663,-2.1669,-2.1676,-2.1682,-2.1687,-2.1691,-2.1694,-2.1696,-2.1697,-2.1697,-2.1695,-2.1692,-2.1688,-2.1683,-2.1676,-2.1667,-2.1657,-2.1645,-2.1632,-2.1618,-2.1603,-2.1589,-2.1573,-2.1556,-2.1545,-2.1547,-2.1564,-2.1608,-2.171,-2.1764,-2.1795,-2.1805,-2.1792,-2.1754,-2.1718,-2.1703
0,-2.1703,-2.1718,-2.1754,-2.1792,-2.1805,-2.1795,-2.1764,-2.1709,-2.1608,-2.1564,-2.1547,-2.1545,-2.1555,-2.1572,-2.1589,-2.1603,-2.1617,-2.1631,-2.1645,-2.1656,-2.1666,-2.1675,-2.1682,-2.1688,-2.1692,-2.1695,-2.1696,-2.1697,-2.1696,-2.1694,-2.1691,-2.1686,-2.1681,-2.1675,-2.1669,-2.1662,-2.1657,-2.1652,-2.165,-2.1653,-2.166,-2.1666,-2.1673,-2.1681,-2.1688,-2.1694,-2.17,-2.1704,-2.1708,-2.171,-2.1712,-2.1712,-2.1712,-2.171,-2.1708,-2.1704,-2.17,-2.1694,-2.1688,-2.1681,-2.1673,-2.1666,-2.166,-2.1653,-2.165,-2.1652,-2.1657,-2.1662,-2.1669,-2.1675,-2.1681,-2.1686,-2.1691,-2.1694,-2.1696,-2.1697,-2.1696,-2.1695,-2.1692,-2.1688,-2.1682,-2.1675,-2.1666,-2.1656,-2.1645,-2.1631,-2.1617,-2.1603,-2.1589,-2.1572,-2.1555,-2.1545,-2.1547,-2.1564,-2.1608,-2.1709,-2.1764,-2.1795,-2.1805,-2.1792,-2.1754,-2.1718,-2.1703
1,-2.1702,-2.1717,-2.1753,-2.1791,-2.1804,-2.1794,-2.1763,-2.1708,-2.1607,-2.1563,-2.1546,-2.1544,-2.1554,-2.1571,-2.1588,-2.1602,-2.1616,-2.1631,-2.1644,-2.1655,-2.1666,-2.1674,-2.1681,-2.1687,-2.1691,-2.1694,-2.1695,-2.1696,-2.1695,-2.1693,-2.169,-2.1685,-2.168,-2.1674,-2.1668,-2.1662,-2.1656,-2.1651,-2.1649,-2.1652,-2.1659,-2.1665,-2.1672,-2.168,-2.1687,-2.1693,-2.1699,-2.1703,-2.1707,-2.1709,-2.1711,-2.1711,-2.1711,-2.1709,-2.1707,-2.1703,-2.1699,-2.1693,-2.1687,-2.168,-2.1672,-2.1665,-2.1659,-2.1652,-2.1649,-2.1651,-2.1656,-2.1662,-2.1668,-2.1674,-2.168,-2.1685,-2.169,-2.1693,-2.1695,-2.1696,-2.1695,-2.1694,-2.1691,-2.1687,-2.1681,-2.1674,-2.1666,-2.1655,-2.1644,-2.1631,-2.1616,-2.1602,-2.1588,-2.1571,-2.1554,-2.1544,-2.1546,-2.1563,-2.1607,-2.1708,-2.1763,-2.1794,-2.1804,-2.1791,-2.1753,-2.1717,-2.1702
2.2522,-2.1701,-2.1716,-2.1752,-2.179,-2.1803,-2.1793,-2.1762,-2.1707,-2.1606,-2.1562,-2.1545,-2.1542,-2.1553,-2.157,-2.1587,-2.1601,-2.1615,-2.1629,-2.1642,-2.1654,-2.1664,-2.1673,-2.168,-2.1685,-2.1689,-2.1692,-2.1694,-2.1694,-2.1693,-2.1691,-2.1688,-2.1684,-2.1679,-2.1673,-2.1666,-2.166,-2.1654,-2.1649,-2.1647,-2.1651,-2.1657,-2.1664,-2.1671,-2.1678,-2.1685,-2.1692,-2.1697,-2.1702,-2.1705,-2.1708,-2.1709,-2.171,-2.1709,-2.1708,-2.1705,-2.1702,-2.1697,-2.1692,-2.1685,-2.1678,-2.1671,-2.1664,-2.1657,-2.1651,-2.1647,-2.1649,-2.1654,-2.166,-2.1666,-2.1673,-2.1679,-2.1684,-2.1688,-2.1691,-2.1693,-2.1694,-2.1694,-2.1692,-2.1689,-2.1685,-2.168,-2.1673,-2.1664,-2.1654,-2.1642,-2.1629,-2.1615,-2.1601,-2.1587,-2.157,-2.1553,-2.1542,-2.1545,-2.1562,-2.1606,-2.1707,-2.1762,-2.1793,-2.1803,-2.179,-2.1752,-2.1716,-2.1701
3.82,-2.1699,-2.1714,-2.175,-2.1788,-2.1801,-2.179,-2.176,-2.1705,-2.1603,-2.156,-2.1542,-2.154,-2.155,-2.1567,-2.1584,-2.1598,-2.1612,-2.1626,-2.1639,-2.1651,-2.1661,-2.167,-2.1677,-2.1682,-2.1686,-2.1689,-2.1691,-2.1691,-2.169,-2.1688,-2.1685,-2.1681,-2.1676,-2.167,-2.1663,-2.1657,-2.1652,-2.1647,-2.1644,-2.1648,-2.1654,-2.1661,-2.1668,-2.1675,-2.1683,-2.1689,-2.1694,-2.1699,-2.1702,-2.1705,-2.1706,-2.1707,-2.1706,-2.1705,-2.1702,-2.1699,-2.1694,-2.1689,-2.1683,-2.1675,-2.1668,-2.1661,-2.1654,-2.1648,-2.1644,-2.1647,-2.1652,-2.1657,-2.1663,-2.167,-2.1676,-2.1681,-2.1685,-2.1688,-2.169,-2.1691,-2.1691,-2.1689,-2.1686,-2.1682,-2.1677,-2.167,-2.1661,-2.1651,-2.1639,-2.1626,-2.1612,-2.1598,-2.1584,-2.1567,-2.155,-2.154,-2.1542,-2.156,-2.1603,-2.1705,-2.176,-2.179,-2.1801,-2.1788,-2.175,-2.1714,-2.1699
5.7833,-2.1696,-2.1711,-2.1747,-2.1785,-2.1797,-2.1787,-2.1756,-2.1701,-2.16,-2.1556,-2.1539,-2.1536,-2.1547,-2.1563,-2.158,-2.1594,-2.1608,-2.1622,-2.1635,-2.1646,-2.1657,-2.1665,-2.1672,-2.1677,-2.1682,-2.1684,-2.1686,-2.1686,-2.1686,-2.1684,-2.168,-2.1676,-2.1671,-2.1665,-2.1659,-2.1652,-2.1647,-2.1642,-2.164,-2.1643,-2.165,-2.1656,-2.1663,-2.1671,-2.1678,-2.1684,-2.169,-2.1694,-2.1697,-2.17,-2.1701,-2.1702,-2.1701,-2.17,-2.1697,-2.1694,-2.169,-2.1684,-2.1678,-2.1671,-2.1663,-2.1656,-2.165,-2.1643,-2.164,-2.1642,-2.1647,-2.1652,-2.1659,-2.1665,-2.1671,-2.1676,-2.168,-2.1684,-2.1686,-2.1686,-2.1686,-2.1684,-2.1682,-2.1677,-2.1672,-2.1665,-2.1657,-2.1646,-2.1635,-2.1622,-2.1608,-2.1594,-2.158,-2.1563,-2.1547,-2.1536,-2.1539,-2.1556,-2.16,-2.1701,-2.1756,-2.1787,-2.1797,-2.1785,-2.1747,-2.1711,-2.1696
8.2415,-2.1692,-2.1706,-2.1742,-2.1779,-2.1791,-2.178,-2.175,-2.1695,-2.1594,-2.155,-2.1533,-2.153,-2.154,-2.1557,-2.1573,-2.1586,-2.16,-2.1614,-2.1627,-2.1639,-2.1649,-2.1657,-2.1664,-2.1669,-2.1673,-2.1676,-2.1678,-2.1678,-2.1677,-2.1675,-2.1672,-2.1668,-2.1663,-2.1657,-2.1651,-2.1644,-2.1639,-2.1634,-2.1632,-2.1635,-2.1642,-2.1648,-2.1655,-2.1663,-2.167,-2.1676,-2.1681,-2.1686,-2.1689,-2.1692,-2.1693,-2.1694,-2.1693,-2.1692,-2.1689,-2.1686,-2.1681,-2.1676,-2.167,-2.1663,-2.1655,-2.1648,-2.1642,-2.1635,-2.1632,-2.1634,-2.1639,-2.1644,-2.1651,-2.1657,-2.1663,-2.1668,-2.1672,-2.1675,-2.1677,-2.1678,-2.1678,-2.1676,-2.1673,-2.1669,-2.1664,-2.1657,-2.1649,-2.1639,-2.1627,-2.1614,-2.16,-2.1586,-2.1573,-2.1557,-2.154,-2.153,-2.1533,-2.155,-2.1594,-2.1695,-2.175,-2.178,-2.1791,-2.1779,-2.1742,-2.1706,-2.1692
